NIF	Compra	Loja
517804319	Patê: 1	Pingo Doce
194401598	Desinfetante: 6, Fósforo: 3, Couve: 4, Pilhas: 4	Continente
628002236	Talco: 7, Mortadela: 8, Cenoura: 8	Intermarché
587739708	Manteiga: 10, Antisséptico: 9, Batata: 5, Lentilha: 4, Amaciador: 6, Adoçante: 9, Pinça: 6, Milho: 6, Beterraba: 5, Limpa-vidro: 8	Continente
803671320	Papel higiênico: 5, Adoçante: 3, Escova de dentes: 6, Coco ralado: 7	Continente
806695493	Gelatina: 1, Leite: 3, Palmito: 3, Sabão em pó: 3, Macarrão: 8, Salgados: 1, Cereal: 10, Pimentão: 10, Melão: 1, Inseticida: 8	Continente
319971800	Carvão: 10, Limpa-vidro: 1, Cogumelos: 1, Abacaxi: 9, Laranja: 6	Continente
564616745	Preservativo: 7, Fio-dental: 9, Inseticida: 6, Lava-roupas: 2, Feijão: 5	Continente
665267425	Azeitona: 1, Papel higiênico: 5, Ovos: 8, Miúdos: 1, Sal grosso: 8, Tortas: 8, Espinafre: 7, Gel: 5, Fermento: 9	Pingo Doce
782020328	Pente: 2, Presunto: 4, Inseticida: 8, Sal grosso: 9, Licor: 6, Lixa: 8, Alface: 10, Leite de coco: 2, Margarina: 10, Espinafre: 7	Intermarché
702407980	Mamão: 4, Atum: 8, Repolho: 5	Continente
811949868	Algodão: 9	Continente
531940291	Temperinho verde: 5, Peixe: 8, Cotonete: 5, Gelatina: 6, Hidratante: 10, Repolho: 9, Pinça: 8, Baunilha: 10, Frutas secas: 5	Intermarché
949468611	Baunilha: 1, Saco de lixo: 7, Algodão: 3, Água tônica: 9, Bróculos: 4, Água: 7	Intermarché
137396984	Macarrão: 5, Água de coco: 10, Shampoo: 10, Mortadela: 6, Laranja: 10, Esponja: 6, Pimentão: 5	Intermarché
968308517	Tortas: 1, Bacon: 6, Margarina: 2, Esponja: 3	Intermarché
299155570	Uva: 2, Purificador de ambientes: 10, Café: 1, Requeijão: 2, Bombom: 5, Feijão: 1	Continente
692803900	Ricota: 3, Creme de leite: 5, Fraldas: 6, Cotonete: 9, Desodorizante: 3, Alho: 4, Abacaxi: 1	Continente
388748510	Presunto: 5, Geleia: 2, Creme de leite: 1, Bolos: 2	Continente
797224012	Palito de dente: 6, Frango: 10, Azeitona: 3, Peixe: 10, Pães: 1, Lenço de papel: 6, Esponja: 6, Hidratante: 4, Bolos: 9, Repolho: 1	Continente
815196273	Peito de peru: 3, Couve: 1, Bombom: 1, Berinjela: 1, Nata: 10, Lâmina de barbear: 7, Cenoura: 8, Acetona: 8, Creme de leite: 9	Continente
512636817	Caldo: 10, Batata: 5, Sal: 3, Farinha de milho: 8, Vassoura: 10, Shampoo: 3, Bróculos: 6	Pingo Doce
901601240	Biscoitos: 2, Vassoura: 1, Rúcula: 4, Berinjela: 10	Pingo Doce
893538286	Hambúrguer: 4, Detergente: 4, Farinha de rosca: 2, Amaciador: 1, Ketchup: 1, Tempero: 9	Intermarché
175469828	Inseticida: 7, Bacon: 3, Lâmina de barbear: 3, Sal: 8	Intermarché
614924973	Leite de coco: 9, Salsicha: 1, Pano de limpeza: 1	Pingo Doce
705643810	Cereal: 4, Tempero: 8, Lâmina de barbear: 8, Desodorizante: 2, Pente: 5, Lustra-móveis: 10, Shampoo: 7	Pingo Doce
387860835	Azeite: 2, Cebola: 2	Pingo Doce
685578186	Creme de barbear: 5	Intermarché
182187284	Desinfetante: 7	Intermarché
912810346	Milho: 8, Fraldas: 10, Tortas: 4, Chocolate: 4, Farinha de milho: 4, Pêra: 4	Continente
697350857	Abacate: 9, Limpa-vidro: 7, Amaciador: 3, Tempero: 7, Algodão: 7	Continente
671545793	Mortadela: 5, Saco de lixo: 1, Água de coco: 1, Tempero: 5, Polvilho: 5, Desinfetante: 9, Vinho: 6, Palmito: 10, Creme de barbear: 9	Pingo Doce
626143133	Temperinho verde: 1, Geleia: 1, Salgados: 4, Maionese: 2, Cenoura: 1, Chá: 7, Refrigerante: 10	Intermarché
966735054	Purificador de ambientes: 2, Atum: 1	Pingo Doce
490721060	Lava-roupas: 10, Maionese: 5, Sal: 3, Atum: 6, Farinha de rosca: 6, Leite: 7, Mamão: 5, Bacon: 2, Saco de lixo: 2, Frango: 1	Pingo Doce
160918817	Antisséptico: 2, Porco: 3, Berinjela: 9, Chocolate: 2, Vassoura: 2, Pepino: 5, Batata: 9	Pingo Doce
169893326	Requeijão: 2, Salsinha: 8, Amaciador: 2, Açúcar: 2, Bacon: 1, Macarrão: 8	Continente
337176880	Iogurte: 5, Escova de dentes: 3	Intermarché
526266556	Patê: 3, Sal: 6, Ketchup: 8, Papel higiênico: 3, Toalha de papel: 3, Farinha de milho: 9	Continente
262946753	Antisséptico: 3, Laranja: 1, Pilhas: 10, Chocolate: 6, Manjericão: 6	Continente
458274957	Cereal: 7, Miúdos: 5, Licor: 3, Tempero: 7, Gelatina: 2, Água: 9, Condicionador: 9	Pingo Doce
664911221	Peito de peru: 4, Molho: 9, Pêra: 6, Uísque: 10, Algodão: 2, Gel: 3, Pente: 4, Biscoito: 4, Feijão: 2, Chá: 9	Pingo Doce
350129896	Antisséptico: 1, Salsinha: 8, Pinça: 6, Champanhe: 10, Pano de limpeza: 7, Geleia: 6, Queijo: 3, Água de coco: 5, Tempero: 8, Carvão: 4	Continente
592560176	Lixa: 10, Condicionador: 5, Mamão: 6, Álcool: 6, Repolho: 4, Pente: 1, Pilhas: 9, Manteiga: 7, Abacate: 8	Pingo Doce
154517917	Frango: 4, Detergente: 2, Amaciador: 3, Salsinha: 1	Continente
789622538	Sal grosso: 5	Pingo Doce
339422561	Bovina: 10, Maionese: 8, Atum: 2, Sopa: 6	Intermarché
326292048	Lenço de papel: 5, Atum: 9, Chuchu: 4, Vassoura: 7, Lava-roupas: 9, Macarrão: 3, Saco de lixo: 8	Intermarché
997055831	Ervilha: 9, Cereal: 10, Pinça: 3, Iogurte: 7, Cotonete: 7	Pingo Doce
590230805	Detergente: 10, Cebola: 3, Antisséptico: 1, Palito de dente: 9, Ketchup: 1, Leite de coco: 5, Cortador de unhas: 9, Caldo: 8, Iogurte: 7	Pingo Doce
817787259	Desodorizante: 4	Intermarché
205727082	Polvilho: 7, Fósforo: 2, Doces: 4, Aparelho de barbear: 3, Abacaxi: 1, Pano de limpeza: 10, Uva: 2	Pingo Doce
140358687	Palmito: 3, Creme de barbear: 8, Chocolate granulado: 9, Lâmina de barbear: 9	Intermarché
609818391	Mortadela: 10, Linguiça: 10, Farinha de trigo: 3, Talco: 4, Sabão em pó: 8, Purificador de ambientes: 9, Maionese: 3, Acetona: 1, Queijo ralado: 4	Continente
414639712	Batata palha: 3, Leite condensado: 10, Pano de limpeza: 3, Licor: 10, Água de coco: 9, Bróculos: 5, Shampoo: 6, Bolos: 2	Intermarché
153522960	Coco ralado: 8, Velas: 6, Purificador de ambientes: 3, Frutas secas: 1, Rúcula: 6, Maionese: 10	Intermarché
502820861	Mamão: 2, Alho: 5, Ovos: 4, Margarina: 3	Continente
821110557	Abóbora: 6, Algodão: 5	Pingo Doce
602238826	Macarrão: 10, Cortador de unhas: 8, Feijão: 1	Continente
398849467	Caldo: 7, Cebola: 4, Polpa de tomate: 7	Intermarché
218576527	Palmito: 10, Limpa-vidro: 9, Berinjela: 7, Champanhe: 7, Detergente: 3, Álcool: 7, Baunilha: 1, Chá: 3, Café: 8	Pingo Doce
763066008	Arroz: 10, Temperinho verde: 10, Chá: 8, Cebola: 8, Cenoura: 3, Milho: 4, Fermento: 4, Álcool: 10	Pingo Doce
413001013	Salame: 8	Intermarché
994282033	Cerveja: 10, Porco: 2, Carvão: 6, Mostarda: 8, Condicionador: 9, Inseticida: 6, Velas: 7	Intermarché
166267976	Cerveja: 10, Toalha de papel: 3, Cogumelos: 2, Caldo: 5, Champanhe: 5, Coco ralado: 7, Lava-roupas: 6	Continente
803766359	Sumo: 2, Sabonete: 1, Polpa de tomate: 2, Absorvente: 1, Condicionador: 9, Aparelho de barbear: 5, Chocolate granulado: 7	Pingo Doce
492478470	Pimentão: 10, Iogurte: 2, Cebola: 1, Gelatina: 5, Rúcula: 7	Pingo Doce
831611474	Sabão em pó: 3, Refrigerante: 1, Lava-roupas: 5, Pano de limpeza: 3, Manteiga: 9	Intermarché
633464612	Condicionador: 10, Purificador de ambientes: 6	Continente
204632095	Sopa: 10, Pente: 1, Pano de limpeza: 4, Papel higiênico: 6, Maionese: 6, Farinha de mandioca: 1, Queijo ralado: 9, Pimentão: 7	Continente
747098356	Shampoo: 8, Caldo: 8, Atum: 3	Continente
776250331	Leite: 1, Água de coco: 6, Bombom: 6, Leite condensado: 7, Lenço de papel: 1, Refrigerante: 5, Melância: 7	Intermarché
542219848	Atum: 10, Mostarda: 8, Biscoito: 6, Ovos: 3, Sopa: 5, Salame: 4, Cerveja: 3	Continente
331412471	Ketchup: 5, Queijo: 9, Geleia: 1, Linguiça: 2, Pinça: 4, Pepino: 7	Pingo Doce
938483174	Berinjela: 9	Intermarché
508983112	Lenço de papel: 10, Cotonete: 7, Hambúrguer: 3, Palito de dente: 2, Açúcar: 1, Polvilho: 8, Shampoo: 5, Temperinho verde: 9	Pingo Doce
370879232	Polpa de tomate: 6, Queijo ralado: 5, Frutas secas: 1, Banana: 4, Alho: 4, Feijão: 8, Abóbora: 2	Continente
137071129	Condicionador: 1, Porco: 7, Inseticida: 5, Salgados: 2, Palmito: 1, Pêra: 1, Hambúrguer: 4, Hidratante: 1, Fraldas: 10	Intermarché
928476251	Banana: 6, Frango: 2, Uísque: 6	Pingo Doce
447756631	Toalha de papel: 4, Biscoitos: 7, Água de coco: 4	Continente
362767357	Macarrão: 3, Lenço de papel: 1, Pano de prato: 2, Cenoura: 7, Purificador de ambientes: 6, Espinafre: 5, Sal grosso: 9, Cerveja: 6	Pingo Doce
593841959	Linguiça: 6, Condicionador: 10, Guardanapos: 10	Continente
299909312	Couve: 8, Lenço de papel: 9, Lentilha: 7, Mostarda: 4, Pimentão: 5	Pingo Doce
720763177	Requeijão: 4, Farinha de milho: 6, Salgados: 3, Milho: 7, Adoçante: 6, Farinha de rosca: 9, Lenço de papel: 3, Pano de limpeza: 3, Cenoura: 8	Pingo Doce
133942376	Beterraba: 1, Água: 3, Queijo ralado: 7, Condicionador: 7, Pente: 10, Guardanapos: 3, Creme de leite: 1, Lixa: 10, Baunilha: 7, Amaciador: 5	Continente
506431884	Rum: 5, Lixa: 6, Farinha de milho: 10, Chocolate granulado: 1, Água tônica: 1, Frango: 5	Continente
709347984	Vagem: 10, Chocolate granulado: 3, Água de coco: 7, Laranja: 2, Feijão: 6, Sabonete: 2	Intermarché
504647052	Mostarda: 2, Cerveja: 6, Gelatina: 5	Intermarché
300359257	Coco ralado: 1, Maionese: 4, Chuchu: 6, Repolho: 8, Limpa-vidro: 2, Pano de prato: 4, Absorvente: 3, Sardinha: 8, Bacon: 4	Intermarché
912706204	Leite: 9, Talco: 8, Carvão: 3, Sumo: 3, Pinça: 5, Nata: 5, Refrigerante: 6	Continente
563671177	Adoçante: 3, Lâmina de barbear: 7, Desinfetante: 1, Iogurte: 2, Linguiça: 7, Vagem: 1, Milho: 3, Palito de dente: 1	Continente
993055251	Frutas secas: 6, Bróculos: 6, Vodca: 9, Fio-dental: 4, Iogurte: 2, Açúcar: 6, Cerveja: 9, Milho: 5	Pingo Doce
688440656	Tempero: 1, Pilhas: 10, Vagem: 10, Água tônica: 7, Presunto: 4	Continente
497908947	Feijão: 8, Farinha de mandioca: 10, Adoçante: 2, Chocolate: 3, Gordura vegetal: 2, Cerveja: 10, Gelatina: 6	Intermarché
924016434	Nata: 2, Papel higiênico: 8, Uísque: 10	Pingo Doce
714774886	Maçã: 1, Requeijão: 6, Atum: 1, Sal grosso: 2, Fósforo: 9, Palmito: 2, Peito de peru: 10, Abóbora: 3	Intermarché
774827684	Escova de dentes: 9, Fermento: 7, Frango: 9, Uva: 3, Pente: 5, Lâmina de barbear: 2, Fraldas: 1, Gelatina: 4	Continente
125056465	Carvão: 2, Frutas secas: 6, Cerveja: 10, Batata: 4, Água: 5, Iogurte: 9, Farinha de mandioca: 3, Água tônica: 6, Abóbora: 10, Atum: 8	Pingo Doce
751805614	Azeite: 8, Hambúrguer: 3, Escova de dentes: 2, Pães: 9, Geleia: 4, Doces: 10, Ervilha: 9	Intermarché
871174882	Chá: 4, Vagem: 2, Berinjela: 4, Gel: 4, Maionese: 9, Couve: 3, Presunto: 3, Licor: 6, Azeitona: 6, Talco: 5	Continente
444011729	Limpa-vidro: 3, Pano de prato: 4, Mortadela: 9, Salame: 5, Vodca: 3, Lenço de papel: 7	Continente
525874451	Feijão: 4, Iogurte: 1, Talco: 2, Sabonete: 6, Maçã: 5	Intermarché
177273580	Pinça: 7, Batata: 1, Gelatina: 10	Pingo Doce
354150588	Água: 3, Ketchup: 8, Abacate: 2, Lava-roupas: 7, Leite condensado: 7, Açúcar: 2, Refrigerante: 3, Linguiça: 8, Creme de leite: 2	Intermarché
319971800	Laranja: 8, Queijo: 6, Sal grosso: 6, Bróculos: 7	Pingo Doce
664594805	Leite: 10, Cenoura: 4, Purificador de ambientes: 3, Creme de leite: 5, Lustra-móveis: 9, Creme de barbear: 5, Escova de dentes: 1	Pingo Doce
330466249	Absorvente: 9, Leite: 7, Talco: 2, Desinfetante: 7, Shampoo: 8, Vinho: 3	Pingo Doce
979232627	Absorvente: 2, Pente: 3	Intermarché
381024344	Chuchu: 3, Patê: 8, Abóbora: 2, Ervilha: 5, Sopa: 4, Biscoitos: 2, Tempero: 1, Limpa-vidro: 1	Pingo Doce
539511410	Azeite: 3, Escova de dentes: 9, Porco: 4, Sabonete: 7, Pães: 5	Pingo Doce
177339247	Banana: 6, Biscoito: 4, Ovos: 10, Lâmina de barbear: 1, Gelatina: 7, Maionese: 6, Condicionador: 2, Bovina: 8, Cebola: 3, Leite condensado: 7	Intermarché
807059028	Lâmina de barbear: 9, Margarina: 2, Chocolate: 7	Continente
937308280	Porco: 3, Hambúrguer: 5	Intermarché
280543334	Detergente: 4, Peito de peru: 5, Repolho: 9, Talco: 3, Arroz: 8, Pêra: 9, Shampoo: 8, Mortadela: 8, Cotonete: 6, Polvilho: 8	Intermarché
614908515	Berinjela: 6, Uísque: 10, Chá: 2	Continente
330068955	Pano de limpeza: 9, Hambúrguer: 10, Azeite: 8, Álcool: 3, Salsicha: 10, Arroz: 5, Sopa: 3, Espinafre: 2, Hidratante: 1, Cenoura: 6	Intermarché
952095083	Purificador de ambientes: 2, Vodca: 5, Pimentão: 9, Gel: 1, Pães: 5, Detergente: 3, Lenço de papel: 4	Intermarché
592687738	Abóbora: 5, Pente: 7, Rum: 1, Alface: 2, Feijão: 9	Pingo Doce
521760098	Cereal: 2, Palmito: 10, Gordura vegetal: 7, Temperinho verde: 1	Continente
782092038	Palito de dente: 8, Antisséptico: 10, Mortadela: 1, Creme de barbear: 2, Ervilha: 2, Sal: 10, Inseticida: 1, Abóbora: 5	Intermarché
916806897	Maçã: 7, Miúdos: 10, Manteiga: 3, Pano de prato: 2	Pingo Doce
201199682	Bombom: 2	Pingo Doce
523133273	Água de coco: 8, Cerveja: 9, Sabão em pó: 5, Couve: 4, Leite: 3, Hidratante: 8, Fósforo: 2, Creme de leite: 6, Sabonete: 4	Intermarché
814538919	Melão: 7, Pães: 10, Detergente: 8, Miúdos: 5, Farinha de trigo: 8, Champanhe: 6, Água de coco: 1, Refrigerante: 4	Pingo Doce
151957859	Uva: 7, Bombom: 5, Purificador de ambientes: 2, Lixa: 2, Cogumelos: 5, Lava-roupas: 9, Pente: 7, Fermento: 2	Pingo Doce
121930806	Bovina: 10, Leite: 10, Saco de lixo: 4, Carvão: 4, Biscoito: 9, Uísque: 7, Molho: 9, Sopa: 5	Continente
737353856	Azeitona: 4, Cogumelos: 5, Porco: 9, Açúcar: 9, Talco: 5, Aparelho de barbear: 1, Alface: 1	Continente
479927136	Uva: 3, Cotonete: 4, Farinha de rosca: 4, Patê: 10	Continente
104338929	Creme de leite: 7, Algodão: 6, Lustra-móveis: 6, Laranja: 3, Ricota: 10, Arroz: 4, Acetona: 5, Mostarda: 3, Batata palha: 9, Adoçante: 7	Continente
160869470	Ovos: 8, Gelatina: 5, Pães: 1, Caldo: 1, Fósforo: 1, Bolos: 10, Cereal: 7, Lava-roupas: 1, Palmito: 1	Intermarché
182009459	Tortas: 1, Baunilha: 3	Continente
718219434	Iogurte: 8, Chá: 6, Pêra: 3, Chuchu: 6, Macarrão: 6, Polpa de tomate: 8, Lava-roupas: 9	Pingo Doce
932209083	Miúdos: 10, Lustra-móveis: 3, Melão: 8	Pingo Doce
828289574	Baunilha: 3, Fósforo: 9	Pingo Doce
417912828	Atum: 2, Preservativo: 9, Lenço de papel: 5, Pães: 9, Bovina: 8, Cerveja: 3	Continente
434000033	Peito de peru: 10, Cereal: 3, Amaciador: 5, Melão: 10	Pingo Doce
545522543	Acetona: 9, Farinha de trigo: 9, Beterraba: 10	Pingo Doce
945831777	Iogurte: 4, Melão: 1, Detergente: 8, Açúcar: 4, Água: 8	Pingo Doce
310967412	Lixa: 6, Farinha de milho: 1	Intermarché
881761980	Escova de dentes: 5, Água de coco: 2, Uísque: 9, Velas: 10, Pano de prato: 9, Salgados: 6, Tempero: 7, Patê: 5, Queijo ralado: 1, Toalha de papel: 6	Pingo Doce
287648342	Alface: 5, Aparelho de barbear: 5, Gelatina: 4, Frango: 8, Salame: 7, Geleia: 7	Pingo Doce
107697428	Saco de lixo: 2, Molho: 6, Biscoitos: 7, Maçã: 6, Alho: 4	Pingo Doce
369173824	Maçã: 2, Frango: 7, Bacon: 5	Intermarché
808005772	Arroz: 7, Lava-roupas: 8	Pingo Doce
430766039	Frango: 5, Cogumelos: 10, Porco: 6, Abóbora: 6, Vodca: 3, Pano de prato: 4, Vinho: 9	Intermarché
206658735	Refrigerante: 8, Inseticida: 9	Pingo Doce
932209083	Lava-roupas: 6, Água de coco: 9, Pepino: 1, Salgados: 5, Alface: 2, Sabão em pó: 6, Desodorizante: 3, Vassoura: 6	Pingo Doce
502637828	Linguiça: 2, Guardanapos: 3	Intermarché
623368212	Toalha de papel: 3, Bombom: 7, Lentilha: 7, Geleia: 3, Sal grosso: 5, Patê: 1, Porco: 6	Continente
954326262	Maçã: 10, Pêra: 8, Esponja: 2, Pepino: 7, Macarrão: 5	Intermarché
804151323	Preservativo: 7, Champanhe: 3, Pilhas: 4, Hidratante: 2, Gordura vegetal: 5, Espinafre: 7, Hambúrguer: 2, Licor: 9, Condicionador: 2, Baunilha: 1	Intermarché
587739708	Pinça: 2, Leite condensado: 1, Laranja: 9, Pano de limpeza: 7, Cerveja: 5, Bolos: 4	Pingo Doce
464376020	Maçã: 2, Polvilho: 2, Pano de prato: 8, Cotonete: 7, Baunilha: 7, Nata: 8, Álcool: 9, Amaciador: 3	Intermarché
642448190	Creme de leite: 3, Lentilha: 3	Pingo Doce
912810346	Fio-dental: 6, Lixa: 4, Gelatina: 10, Rúcula: 3, Batata palha: 1, Bolos: 1	Continente
549287164	Manjericão: 9, Salame: 5, Polvilho: 4, Ervilha: 8, Preservativo: 10, Leite: 2	Pingo Doce
636509715	Frutas secas: 4, Coco ralado: 2, Creme de barbear: 9, Feijão: 10, Desodorizante: 3, Fraldas: 2, Fermento: 3, Leite: 4, Ovos: 8	Intermarché
154038887	Queijo ralado: 3, Pimentão: 7, Feijão: 7, Goiaba: 5, Sabonete: 9, Salame: 6, Refrigerante: 6, Ricota: 4, Tempero: 8	Intermarché
332858669	Fraldas: 4, Maionese: 7, Abacate: 4, Porco: 10, Molho: 7, Arroz: 2, Ricota: 3	Intermarché
190361846	Salame: 1, Bovina: 9, Geleia: 7, Champanhe: 5, Shampoo: 4, Velas: 10, Água: 1, Batata: 8, Melância: 7, Bombom: 1	Intermarché
166705668	Polvilho: 10, Alface: 9, Açúcar: 5, Arroz: 1	Intermarché
144523198	Chocolate granulado: 4, Baunilha: 9, Pinça: 1, Chá: 7, Inseticida: 10, Café: 6, Porco: 5, Guardanapos: 4, Leite: 2, Polpa de tomate: 6	Continente
997892188	Inseticida: 5, Alho: 1, Molho: 4, Esponja: 3, Pilhas: 1	Pingo Doce
137443627	Salsicha: 9	Continente
840748506	Arroz: 6, Batata palha: 2, Bróculos: 10	Pingo Doce
114689073	Hidratante: 5, Absorvente: 3	Intermarché
565464523	Esponja: 10, Gel: 9, Salsinha: 5, Acetona: 4, Queijo: 9, Abacaxi: 7	Pingo Doce
847061200	Milho: 6, Creme de leite: 8, Lâmina de barbear: 10	Pingo Doce
475897743	Rum: 6, Lustra-móveis: 3, Sal grosso: 10, Guardanapos: 9	Pingo Doce
863759851	Porco: 6, Leite: 5, Peixe: 8, Shampoo: 10	Continente
473291058	Creme de leite: 2, Vinho: 6, Uísque: 4, Talco: 5, Guardanapos: 10, Cortador de unhas: 2, Alface: 9	Pingo Doce
190919813	Arroz: 3, Salgados: 10	Pingo Doce
696995987	Peito de peru: 2, Manteiga: 4, Gelatina: 2, Esponja: 9, Saco de lixo: 9, Tortas: 1, Acetona: 9, Pepino: 7, Mamão: 9	Pingo Doce
473860118	Gel: 9, Abóbora: 7, Fio-dental: 3, Espinafre: 8, Tomate: 2, Lâmina de barbear: 5, Macarrão: 4, Alho: 8, Água tônica: 2	Pingo Doce
513472092	Lâmina de barbear: 9, Alho: 4, Queijo: 3	Pingo Doce
506925700	Água: 4, Bovina: 7, Linguiça: 1, Álcool: 4, Gordura vegetal: 1, Repolho: 9	Intermarché
107983053	Batata: 7, Condicionador: 4, Cerveja: 1	Intermarché
101424710	Biscoito: 10, Chá: 3, Escova de dentes: 3, Sabão em pó: 6, Fósforo: 7	Intermarché
631576777	Vinho: 4, Carvão: 9, Água de coco: 4, Bombom: 10, Biscoito: 2, Champanhe: 9	Intermarché
440944982	Creme de barbear: 1, Cotonete: 10, Mamão: 8, Licor: 4, Doces: 10, Cerveja: 10	Intermarché
269256845	Condicionador: 5, Azeite: 2, Fósforo: 5, Goiaba: 2, Leite: 10, Batata palha: 3, Beterraba: 4, Uva: 8, Tempero: 8, Baunilha: 5	Pingo Doce
981733439	Água tônica: 3, Vinho: 4, Goiaba: 5, Pilhas: 4	Pingo Doce
938452038	Palito de dente: 2, Melão: 3, Biscoito: 3, Milho: 2	Continente
705395672	Amaciador: 4, Creme de barbear: 6, Água de coco: 6, Melão: 1, Tempero: 5, Iogurte: 2, Mamão: 7, Uísque: 8, Adoçante: 3, Saco de lixo: 5	Continente
154038887	Algodão: 2, Iogurte: 7, Caldo: 3, Lâmina de barbear: 8, Purificador de ambientes: 5, Shampoo: 1, Preservativo: 4, Coco ralado: 9, Hidratante: 8	Continente
469524645	Pinça: 5, Álcool: 9, Desinfetante: 9, Frango: 8, Palmito: 9	Intermarché
548822386	Absorvente: 10	Pingo Doce
685583018	Talco: 6, Temperinho verde: 3, Sabonete: 4, Baunilha: 10	Intermarché
671545793	Presunto: 5, Lava-roupas: 4, Vagem: 9	Continente
742322020	Refrigerante: 10, Algodão: 5, Abacate: 9, Lenço de papel: 3, Creme de leite: 9, Inseticida: 4, Feijão: 10	Pingo Doce
421721405	Acetona: 10, Lâmina de barbear: 5, Álcool: 5, Inseticida: 7	Continente
412541628	Escova de dentes: 10	Continente
566259598	Coco ralado: 4, Azeite: 8, Detergente: 3	Pingo Doce
507125509	Peito de peru: 6, Sopa: 4, Pinça: 7, Pimentão: 1	Intermarché
715689154	Sal: 7, Açúcar: 1, Uísque: 3, Lâmina de barbear: 3, Abóbora: 1	Intermarché
399869463	Guardanapos: 1, Bolos: 5, Limpa-vidro: 6, Cereal: 3, Fio-dental: 4, Cortador de unhas: 10	Pingo Doce
376337318	Leite: 7, Bacon: 10, Chá: 10, Lenço de papel: 6, Doces: 9, Água de coco: 2, Manjericão: 7, Bombom: 3, Inseticida: 4	Pingo Doce
699057473	Farinha de trigo: 1, Biscoito: 8	Continente
611022695	Espinafre: 6, Sardinha: 9, Maionese: 2, Peixe: 10, Ketchup: 4, Adoçante: 9, Couve: 4, Água de coco: 3, Queijo: 4	Intermarché
819023498	Preservativo: 10	Pingo Doce
399339243	Preservativo: 9, Maçã: 10, Refrigerante: 7, Pepino: 7, Mamão: 10, Atum: 1	Continente
952711723	Refrigerante: 7, Palito de dente: 1, Leite de coco: 5, Mamão: 10, Inseticida: 7, Ricota: 4, Preservativo: 3, Licor: 8, Salame: 3	Continente
703712965	Agrião: 10, Cotonete: 2, Alface: 5, Saco de lixo: 3, Cerveja: 6	Pingo Doce
526413806	Repolho: 7, Maçã: 3, Vagem: 3, Detergente: 7, Milho: 10, Nata: 8	Intermarché
130085502	Manteiga: 10, Batata palha: 9, Iogurte: 1, Lenço de papel: 7, Salame: 3, Aparelho de barbear: 3, Melância: 2, Licor: 6	Continente
861474901	Miúdos: 2, Sabonete: 7, Velas: 7, Lâmina de barbear: 7, Queijo: 8, Biscoito: 3, Manjericão: 9, Inseticida: 10, Acetona: 8, Sardinha: 9	Continente
301257534	Lustra-móveis: 4, Macarrão: 1	Continente
165711331	Vodca: 3, Salsinha: 1, Abóbora: 6	Intermarché
646631327	Batata palha: 1, Peixe: 7, Caldo: 3, Palito de dente: 9, Ketchup: 6, Pães: 5	Intermarché
426345728	Hambúrguer: 8, Frango: 9, Arroz: 5, Farinha de trigo: 9, Gel: 8, Maionese: 4, Coco ralado: 9, Fósforo: 10	Intermarché
105600807	Ovos: 5, Preservativo: 6, Queijo: 7	Pingo Doce
566931244	Limpa-vidro: 1, Biscoitos: 4, Hambúrguer: 3, Batata palha: 7	Intermarché
477335730	Talco: 5, Banana: 10, Atum: 10, Presunto: 2, Laranja: 10, Pimentão: 1	Continente
253898785	Sal: 2, Sardinha: 8, Alho: 1, Gelatina: 3, Banana: 4	Continente
609695760	Mostarda: 9, Biscoitos: 8, Ervilha: 6, Uva: 4, Sal: 2	Intermarché
278875404	Farinha de rosca: 7, Frango: 1, Fermento: 7, Creme de leite: 5, Vagem: 2, Salame: 3, Atum: 9, Água: 4	Continente
856125708	Chocolate granulado: 5, Lentilha: 5, Café: 8	Continente
551732052	Salsicha: 7, Sal grosso: 6, Pano de limpeza: 9, Fósforo: 1, Nata: 10, Sopa: 9	Intermarché
991176639	Farinha de trigo: 4, Cotonete: 4, Álcool: 3	Continente
830779109	Peito de peru: 6, Inseticida: 2, Gel: 9, Carvão: 7, Esponja: 8, Pinça: 8, Bróculos: 9, Manteiga: 3, Espinafre: 5, Shampoo: 9	Intermarché
920904948	Água de coco: 1, Sal: 7	Pingo Doce
